2.51449;-10.1305;-2.1593;-7.83874;-9.0046;-0.420164;-5.30215;-6.92104;-11.0905;-7.68472;-4.10128;3.81178;-5.48742;-5.53813;-10.2644;-6.86026;-12.4161;-4.51473;-6.52099;-5.83618;-9.68683;-9.00957;-9.7229;-7.0895;1.13424;-4.89422;-2.99678;-3.77491;-4.40831;-17.3222;-1.86481;-2.10914;-7.67926;-7.97754;-9.10965;-7.92417;-7.75679;-7.43846;-1.94037;-3.02392;-9.63077;-9.77623;-5.32815;-8.82079;-6.47625;-6.17116;-10.2409;-10.9771;-0.608452;-5.28922;-7.89723;-11.8679;-8.86663;-9.10707;-10.2414;-4.62112;-6.84008;-4.56868;-3.15215;-3.06276;-2.59269;-3.5423;-1.1196;-5.08692;-4.18314;-3.0426;-2.66386;-3.93611;-9.27045;-5.4275;-1.33015;-0.511968;-3.214;-4.52461;-5.64608;-3.59511;4.0957;-2.96182;-1.05994;-4.41631;-4.51168;-5.24793;-5.98298;-9.94381;-6.92817;-9.69574;-9.57677;-10.9696;-11.2315;-10.8689;-9.9567;-10.3376;-10.0552;7.98461;
-1.16437;-8.61587;-5.38519;-8.4086;-10.0901;-3.79697;-8.94647;-7.52822;-10.0982;-7.9138;-5.47868;-4.1973;-5.23415;-7.25059;-10.9144;-5.60439;-12.5445;-5.59781;-5.45318;-4.03074;-13.3583;-11.4698;-10.824;-7.94242;-1.37459;-3.75027;-3.91117;-6.45461;-4.84848;-15.9788;-0.756784;-0.316777;-8.57627;-8.59192;-11.4265;-7.10555;-9.40009;-4.74497;-3.54094;-2.23421;-4.9179;-9.15785;-0.272654;-3.01548;-7.84601;-4.55567;-11.527;-7.65815;2.31262;-4.63368;-8.5758;-9.51487;-4.37223;-9.43175;-12.5604;-6.42211;-7.23644;-5.9677;-2.15582;-3.10697;-0.0714889;-2.22245;-1.82747;-5.49992;-2.12132;-1.96136;-3.90262;-2.54171;-9.22863;-2.89252;-1.13001;1.31301;-1.19442;-2.03938;-5.11671;0.0518096;9.99498;0.23936;1.77678;-2.95833;-2.06031;-5.0337;-4.0825;-8.36773;-6.98964;-12.4687;-9.62743;-10.5266;-10.3878;-11.0426;-10.0105;-9.53844;-9.6001;3.52657;
-1.76128;-9.52039;-7.85652;-9.71355;-8.33814;-5.64861;-9.31841;-6.07712;-8.97574;-8.12389;-5.77355;-6.3028;-4.80631;-7.9303;-9.27839;-5.57606;-9.62203;-6.54038;-5.13506;-5.74767;-13.5992;-10.8459;-9.90957;-6.82636;-4.20775;-3.46392;-5.82773;-7.223;-5.67304;-13.071;-1.10916;-1.77951;-9.22016;-5.97266;-9.38624;-8.6382;-9.73405;-3.75457;-4.18686;-3.49068;-3.91573;-8.14422;-0.814325;-4.36796;-8.63585;-6.7739;-8.7918;-5.08077;-0.458099;-6.98535;-4.42323;-11.0391;-4.30473;-9.11357;-13.3697;-6.70496;-5.89688;-5.51525;-0.000464976;-2.39126;2.82976;-1.18755;-3.09133;-3.66158;-3.11969;-2.26425;1.32359;-1.03512;-4.91292;-2.79693;-1.15635;-1.13735;-1.81522;-1.44283;-4.5578;1.4272;5.84703;-0.227855;6.89019;-3.9716;-2.87778;-5.44853;-3.81074;-8.58259;-6.15954;-10.1329;-8.1762;-9.88374;-10.4442;-11.0677;-10.494;-10.7038;-10.7994;7.50422;
-1.15167;-6.54338;-5.10141;-7.61122;-5.67019;-7.753;-5.77143;-5.34259;-4.99936;-6.17254;-4.27522;-1.7441;-3.17687;-3.87298;-4.89245;-4.16316;-6.37308;-7.34227;-2.00168;-6.19067;-8.98262;-7.45078;-7.61505;-4.7941;-2.71316;-4.07542;-2.67893;-3.65102;-2.99718;-8.88657;-1.46183;-3.20867;-6.32558;-4.90922;-5.34876;-9.17291;-6.70022;-3.81741;-3.82398;-6.16805;-4.60969;-7.48548;-4.18033;-10.1219;-7.06985;-9.28288;-8.21578;-8.43138;-2.43845;-7.50792;1.41692;-12.3352;-0.340007;-5.09216;-10.1625;-6.12481;-4.64781;-3.33078;1.54596;-1.13394;5.10535;-1.16503;3.21435;0.412575;-2.63731;-2.3546;5.26515;-5.23384;-2.53493;0.0181146;0.12689;1.46601;-1.4121;-2.94342;-7.19143;0.873022;1.26963;1.11887;11.2319;-4.33056;1.57491;-4.11073;-3.7165;-7.21238;-3.35042;-5.77382;-6.1714;-5.49605;-7.06831;-6.25427;-6.74085;-6.2185;-6.67542;4.18084;
-0.0361216;-4.25771;-1.779;-7.19607;-5.85255;-5.21169;-3.64205;-4.73461;-5.14453;-7.99797;-4.50091;-0.717994;-3.77734;-1.91803;-8.25139;-6.17809;-6.78391;-9.29388;-5.69746;-6.73654;-4.67109;-8.51561;-7.03302;-4.73057;-2.57114;-2.20369;0.0724318;-2.80982;-3.61586;-5.80298;0.468657;-2.75242;-1.01087;-5.04516;-3.37302;-5.94943;-3.69501;-4.21131;-0.928921;-6.81488;-2.396;-2.37021;-3.36571;-9.47178;-5.64537;-6.09637;-9.37002;-6.00734;-0.414787;-6.76674;0.267108;-9.64742;-1.87751;-4.17827;-8.75494;-6.78967;-5.18309;-3.60923;-0.296506;6.13565;3.01529;0.989155;-0.48099;-0.933269;-1.71973;3.06992;0.419943;-2.87757;3.8378;4.55429;0.109023;-1.25404;-1.93864;-0.608627;-7.67292;-2.8495;-0.110271;-0.119169;3.04103;-7.60768;0.0429311;-4.73197;-2.7038;-4.04643;-4.3924;-4.15102;-5.14361;-5.34993;-5.78981;-4.81778;-3.91075;-3.89211;-4.47544;7.58743;
0.709108;-1.85359;-1.90649;-4.19725;-4.04521;-1.915;-0.262306;-3.62648;-3.67147;-4.94699;-1.6656;-0.219804;-3.02266;-0.669604;-9.71938;-5.81373;-4.99761;-7.61176;-3.88516;-5.48628;-1.01221;-5.42249;-6.67156;-3.60338;-1.62523;-0.545518;-0.297249;-0.718131;-2.01746;-3.32554;-0.0633287;-0.625106;1.07005;-3.16422;-0.147221;-2.73802;-1.47206;-5.2249;1.236;-5.5268;-3.86326;-2.10594;-2.19282;-7.37869;-2.90774;-5.60932;-5.98585;-5.58965;-0.585688;-4.4099;-1.89832;-6.62981;-4.51017;-2.13204;-7.41513;-3.40178;-3.24872;-3.43237;-2.33731;6.69064;0.793729;1.89145;1.02606;-0.224138;-1.29605;3.35799;0.832782;-0.0694022;5.55813;6.18748;-0.0450168;-2.95937;0.0813204;0.0385704;-4.80726;-1.96804;-0.7124;1.11288;-1.30775;-7.21871;-2.6356;-7.6308;-0.0666578;-2.13357;-2.37905;-2.32255;-2.39993;-3.80746;-3.41355;-2.7383;-1.05927;-3.19666;-2.38117;4.95222;
1.489;-7.27707;-2.67188;-7.14055;-9.73583;-0.623767;-3.1902;-5.28131;-8.78577;-7.23994;-1.36727;-2.73204;-1.17092;-4.66536;-10.9383;-4.9103;-6.93737;-5.62487;-6.87778;-6.01917;-6.23288;-4.54178;-9.74817;-5.37791;-1.22924;-1.14064;-4.5055;-3.00867;-3.79202;-6.52912;-5.9402;-2.1662;-5.52039;-6.15145;-3.88827;-7.71004;-5.49305;-6.61922;-0.947309;-5.128;-8.10785;-8.72376;-4.48598;-4.65955;-5.53369;-6.32342;-9.20946;-7.81982;-4.14136;-5.78373;-5.59721;-7.66598;-5.45052;-6.31514;-8.17478;-3.3214;-6.38895;-5.7811;-4.10783;-1.71037;-3.01868;-1.77254;-0.312978;-3.22059;-1.78602;-1.85608;0.0235645;-0.533411;0.128687;0.166624;-0.67725;1.35994;1.34745;-3.18028;-5.09652;1.54701;0.653502;1.4179;-0.0928383;-4.72039;-3.93337;-11.0343;-1.76637;-5.37695;-5.47825;-7.98321;-6.66733;-9.24496;-8.09198;-8.69672;-7.02601;-9.35004;-8.13353;9.68179;
1.11744;-7.48659;-4.76784;-5.66511;-9.59104;-1.03886;-5.45567;-5.21194;-7.26345;-6.83001;-3.22519;-3.78038;-1.94485;-4.6202;-9.10559;-4.3812;-5.43932;-3.83082;-7.29765;-4.52626;-7.77321;-3.20072;-8.43813;-4.5105;-3.65788;-3.12395;-4.74952;-3.25192;-3.46631;-4.591;-5.92365;-1.37044;-8.79826;-5.94836;-4.74759;-7.32576;-7.55913;-6.73177;-2.63736;-1.77502;-8.26504;-9.21557;-2.5951;-2.80292;-6.02738;-5.84601;-8.13595;-6.52337;-4.20316;-7.1781;-4.88499;-7.96744;-4.07587;-5.82591;-6.99745;-3.5604;-6.03347;-6.16651;-1.38411;-3.32605;-1.32378;-1.93419;-0.935209;-2.88311;-0.758371;-0.368615;0.531662;-2.40008;-2.46698;0.370902;3.56772;5.58742;2.04946;-2.98937;-3.33279;3.03359;-0.264848;1.49306;6.29176;-3.13199;-2.50484;-9.05414;-2.81618;-3.87748;-3.66896;-7.74766;-6.28299;-8.16438;-7.31386;-8.62495;-6.43126;-9.20927;-7.96823;6.52207;
1.0598;-7.62651;-5.59036;-5.27325;-7.1983;-1.93877;-3.39952;-5.64065;-4.85765;-6.43753;-2.08796;-2.84153;-1.90829;-3.75161;-7.90916;-3.69282;-4.71506;-5.0651;-4.18883;-2.3627;-6.66451;-3.57809;-7.24696;-3.55093;-5.75301;-4.38196;-4.51343;-4.58108;-2.25056;-7.01645;-4.39287;-1.14087;-7.91994;-6.49038;-3.12325;-9.69796;-7.41099;-8.08715;-3.24695;-3.02752;-7.51025;-8.82103;-3.77257;-5.89504;-5.59143;-6.40418;-7.70231;-8.41603;-5.18233;-7.02804;-1.43417;-9.25811;-1.25189;-5.34136;-6.45214;-3.96181;-7.8638;-4.47475;1.42786;-2.39569;0.767665;-3.29358;2.13146;-3.43436;-0.651987;-3.40195;4.84667;-4.12429;-5.51592;-0.747897;5.26074;3.57151;0.369386;-4.13185;-4.2187;0.310046;-0.752655;0.54491;12.0253;-2.45663;-1.15302;-8.60746;-1.03637;-7.15712;-2.19581;-4.87377;-5.73058;-7.466;-6.58693;-7.56115;-6.49245;-8.39373;-7.0874;5.98344;
0.435804;-8.27963;-4.33851;-7.25504;-6.30673;-3.22843;-3.32177;-6.09105;-6.52615;-8.17153;-2.3576;-1.63823;-1.2296;-3.24041;-6.93838;-3.41308;-4.73582;-7.53804;-2.60582;-3.85629;-6.13826;-4.34059;-7.29913;-2.99133;-4.97045;-5.97694;-4.88103;-2.72499;-2.5169;-9.34223;-4.23575;-5.03621;-6.15888;-9.14016;-2.76684;-12.9284;-8.5069;-9.26493;-1.90902;-8.86037;-9.32864;-10.5157;-7.1695;-8.70542;-6.14731;-7.7959;-10.0037;-11.3621;-6.71382;-7.49272;-2.23937;-11.6464;-1.22237;-5.91538;-9.88001;-4.70191;-8.73068;-3.73569;1.6627;-2.37778;2.46462;-3.87669;3.68568;-3.06997;-2.63942;-3.90663;8.22756;-9.75434;-7.57505;1.46574;3.12902;2.31763;-1.94441;-4.25104;-6.89287;0.846506;-3.0459;1.87949;12.3707;-6.10562;-1.64568;-8.11774;-1.77422;-9.05843;-2.43648;-4.04594;-7.73582;-8.4872;-8.17598;-8.87281;-7.7154;-9.12252;-7.98542;3.75007;
-0.54323;-10.3205;-2.40379;-9.32542;-7.54286;-2.38343;-5.08914;-3.95878;-7.89586;-9.72709;-4.99828;-2.11149;-0.900487;-5.28972;-8.90572;-5.57052;-6.56879;-8.20794;-4.39824;-5.59009;-8.12819;-7.511;-9.34642;-4.62906;-5.64801;-8.05301;-5.58328;-4.68674;-3.91321;-9.94916;-0.770973;-5.37846;-7.11408;-9.33451;-3.24995;-12.8767;-9.96629;-8.87776;-3.31155;-12.2189;-8.74719;-11.1391;-4.04619;-5.50131;-6.33689;-6.90531;-11.7015;-8.79394;-7.16786;-5.51951;-1.98384;-11.2558;-2.26723;-7.80674;-8.7807;-6.39436;-10.3827;-6.25296;-0.733904;-3.13525;-0.422605;1.20635;-0.458597;-4.73907;-5.02198;-3.2368;6.07122;-10.3321;-5.48157;2.77151;-1.13279;0.912495;-4.95293;-3.07043;-8.5561;-1.59444;-3.42993;8.36657;4.25591;-8.98809;-5.78496;-5.58336;-4.75802;-6.77973;-6.1094;-6.05605;-10.1574;-8.92134;-8.26815;-10.0499;-8.84679;-9.75066;-9.2235;7.4104;
-1.02202;-11.923;-2.32799;-6.43756;-5.40439;-3.23213;-5.93252;-5.65625;-6.08793;-8.7585;-3.61211;-3.37026;-1.49494;-6.16847;-8.31769;-7.4882;-7.72105;-7.70413;-5.59136;-5.60832;-8.97468;-8.73235;-9.8131;-7.85248;-6.73482;-8.18792;-4.46627;-7.19397;-5.79121;-9.15466;-2.88512;-3.84903;-8.25692;-9.70639;-4.32345;-6.74308;-9.76344;-4.38345;-3.18983;-12.0127;-7.76846;-11.2623;-1.47169;-2.54508;-6.93301;-5.67192;-13.2595;-7.27458;-6.40283;-2.47138;-3.0879;-8.7019;-4.70166;-6.69442;-5.5042;-6.83877;-9.31771;-6.98153;-1.53864;-2.52838;-0.66898;3.2762;-0.220245;-4.69667;-2.71765;-1.68759;1.59712;-9.52018;-3.87714;2.99675;-1.64161;-0.2278;-4.12867;-2.28068;-7.71106;-2.26219;-0.568765;11.363;-2.40599;-6.84097;-7.13275;-3.6047;-3.81696;-3.18947;-4.99515;-7.8859;-10.1155;-9.78728;-8.21744;-9.39774;-8.73978;-9.36098;-9.61954;5.34179;
